County,Offense,AverageIncarcerationLength,TotalCasesYear,TotalIncarcerationAmount,MaxSentence,MinSentence,StdDevSentence,MedianSentence,ModeSentence,AverageProbation,TotalProbationInstances,TotalProbationMonthSum,MaxProbation,MinProbation,StdDevProbation,MedianProbation,ModeProbation,ID
CAM,"MANU/DIST/DISP - CDS - B(3), (",0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,606
CAM,MANU/DIST/DISP - MARIJUANA LES,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,607
CAM,"MANU/DIST/DISP-CDS-HEROIN,METH",912.5,2,1825,1825,0,1290.4698756654493,912.5,0,30.0,2,60,60,0,42.42640687119285,30.0,0,608
CAM,MANUF/DISTR CDS OR INTENT TO M,734.4468085106383,94,69038,5475,0,1020.4581157291302,220.0,0,21.95744680851064,94,2064,60,0,23.10514297988212,21.0,0,609
CAM,MANUF/DISTR CDS-HEROIN/METH/LS,182.0,2,364,364,0,257.3868683519033,182.0,0,48.0,2,96,60,36,16.97056274847714,48.0,36,610
CAM,METHAMPHETAMINE >= 1/2 OZ,180.0,1,180,180,180,,180.0,180,24.0,1,24,24,24,,24.0,24,611
CAM,MFD/D/D HEROIN/COKE >=5OZ 1ST,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,612
CAM,MFG/D/D OTHER I OR II<1OZ 3RD,2920.0,1,2920,2920,2920,,2920.0,2920,0.0,1,0,0,0,,0.0,0,613
CAM,MISAPPLICATION OF ENTRUSTED PR,364.0,1,364,364,364,,364.0,364,60.0,1,60,60,60,,60.0,60,614
CAM,MURDER - PURPOSELY,28287.5,2,56575,29200,27375,1290.4698756654493,28287.5,27375,0.0,2,0,0,0,0.0,0.0,0,615
CAM,OBSTRUCT ADMIN OF LAW-OBSTRUCT,6707.333333333333,33,221342,218270,0,37979.60008154597,0.0,0,7.2727272727272725,33,240,24,0,7.902818829667389,12.0,0,616
CAM,OBSTRUCTING THE ADMINISTRATION,18.0,10,180,180,0,56.92099788303083,0.0,0,4.8,10,48,12,0,6.196773353931867,0.0,0,617
CAM,OBTAINING CDS/ANALOG BY FRAUD/,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,618
CAM,OPERATE MV DURING LICENSE SUSP,285.42857142857144,7,1998,365,180,98.62024326147437,364.0,180,5.142857142857143,7,36,36,0,13.60672102833218,0.0,0,619
CAM,"POSS CDS - > 50G MARIJUANA, 5G",0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,620
CAM,"POSS CDS >6 OZ MARIJUANA, >17",364.0,1,364,364,364,,364.0,364,36.0,1,36,36,36,,36.0,36,621
CAM,POSS CDS-FAILS TO GIVE CDS TO,12.857142857142858,14,180,180,0,48.10702354423639,0.0,0,6.428571428571429,14,90,36,0,10.112553399796525,0.0,0,622
CAM,POSS CDS/ANALOG - SCHD I II II,312.5026178010471,191,59688,1825,0,462.61507102609585,5.0,0,25.031413612565444,191,4781,60,0,24.276240444031803,24.0,0,623
CAM,POSS OF WEAPON FOR UNLAWFUL PU,1062.0,31,32922,5475,0,1426.9225860805013,364.0,0,15.870967741935484,31,492,60,0,20.408726786163268,0.0,0,624
CAM,POSS/DIST WITHIN 500 FT CERTAI,608.3333333333334,3,1825,1825,0,1053.6642412710669,0.0,0,40.0,3,120,60,0,34.64101615137755,60.0,60,625
CAM,POSSESSION OF A FALSE GOVERNME,270.0,1,270,270,270,,270.0,270,0.0,1,0,0,0,,0.0,0,626
CAM,POSSESSION OF FIREARM WHILE CO,1971.0,10,19710,2555,1825,307.7950255897223,1825.0,1825,0.0,10,0,0,0,0.0,0.0,0,627
CAM,POSSESSION OF FRAUDULENT RECEI,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,628
CAM,PRESC/LEGEND DRUGS-DISTRIBUTE,973.3333333333334,3,2920,1460,0,842.9313930168536,1460.0,1460,0.0,3,0,0,0,0.0,0.0,0,629
CAM,PRESC/LEGEND DRUGS-POSS WITHOU,452.0,2,904,540,364,124.45079348883236,452.0,364,0.0,2,0,0,0,0.0,0.0,0,630
CAM,PROHIBITED WEAPONS AND DEVICES,246.53846153846155,13,3205,540,0,222.84621580236876,270.0,0,18.46153846153846,13,240,60,0,19.358957378155228,12.0,0,631
CAM,PROMOTE PROST: EXCEPT SOLICT O,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,632
CAM,PROMOTE PROST: SOLICIT OR PROC,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,633
CAM,PROSTITUTION OFFER SEX IN 2N,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,634
CAM,PURCHASE FIREARM PARTS/MANU UN,180.0,1,180,180,180,,180.0,180,12.0,1,12,12,12,,12.0,12,635
CAM,RECEIVING STOLEN PROPERTY-VAL,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,636
CAM,RECEIVING STOLEN PROPERTY-VALU,72.8,5,364,364,0,162.7857487619847,0.0,0,22.8,5,114,60,0,28.89982698910151,6.0,0,637
CAM,RECEIVNG STOLEN PROP-KNOW PROP,255.1818181818182,33,8421,1460,0,443.03720600993654,30.0,0,29.666666666666668,33,979,60,0,24.154019679272157,36.0,0,638
CAM,REG OF SEX OFF-NOTICE OF CHANG,302.6666666666667,3,908,364,180,106.23244953089115,364.0,364,36.0,3,108,60,12,24.0,36.0,12,639
CAM,REGISTRATION OF SEX OFFENDER-V,551.0,5,2755,1095,0,547.5559332159593,565.0,0,16.8,5,84,48,0,23.392306427541513,0.0,0,640
CAM,REGISTRATION OF SEX OFFENDERS-,180.0,1,180,180,180,,180.0,180,12.0,1,12,12,12,,12.0,12,641
CAM,RESIST ARR/ELUD-AFTER INSTRUCT,284.4166666666667,24,6826,1095,0,394.92188734159726,180.0,0,24.5,24,588,60,0,24.38281647247575,24.0,0,642
CAM,RESIST ARR/ELUD-CAUSE RISK OF,193.5,6,1161,364,0,167.21692498069686,216.5,0,40.0,6,240,60,12,22.342784070030305,42.0,60,643
CAM,RESIST ARR/ELUD-FLIGHT PREVENT,242.92857142857142,42,10203,1460,0,275.6871143478085,224.0,0,16.857142857142858,42,708,60,0,22.183900368061284,0.0,0,644
CAM,RESIST ARR/ELUD-MV OP- RISK OF,847.5,8,6780,2190,0,946.9877054564723,637.5,0,22.5,8,180,60,0,31.05295017040594,0.0,0,645
CAM,RESIST ARR/ELUD-PREVENTS OFFIC,0.0,4,0,0,0,0.0,0.0,0,15.0,4,60,36,0,15.0996688705415,12.0,12,646
CAM,RESIST ARR/ELUD-USE/THREATEN F,460.5652173913044,23,10593,1825,0,611.1241375223618,180.0,0,22.956521739130434,23,528,60,0,22.858215672169493,24.0,0,647
CAM,RESISTING ARREST-PURPOSELY,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,648
CAM,RESISTING ARREST-SUBSTANTIAL R,547.5,2,1095,1095,0,774.2819253992695,547.5,0,6.0,2,12,12,0,8.48528137423857,6.0,0,649
CAM,ROBBERY-INFLICTS BI OR USES FO,1472.142857142857,7,10305,5840,0,2189.5925365671296,270.0,0,17.142857142857142,7,120,60,0,29.277002188455995,0.0,0,650
CAM,ROBBERY-THREAT,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,651
CAM,ROBBERY-THREAT OR COMMITS A 1S,2555.0,1,2555,2555,2555,,2555.0,2555,0.0,1,0,0,0,,0.0,0,652
CAM,ROBBERY-THREAT OR FEAR OF BI,2331.6666666666665,9,20985,3650,1275,784.2034174880903,2555.0,1825,0.0,9,0,0,0,0.0,0.0,0,653
CAM,ROBBERY-THREAT OR FEAR OF BI -,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,654
CAM,SEXUAL ASSAULT-FORCE/COERCION,2190.0,1,2190,2190,2190,,2190.0,2190,0.0,1,0,0,0,,0.0,0,655
CAM,SEXUAL ASSAULT-VIC < 13 & DEF,2825.0,2,5650,5110,540,3231.477990022522,2825.0,540,0.0,2,0,0,0,0.0,0.0,0,656
CAM,SEXUAL ASSAULT-VICTIM 13-15 Y/,2190.0,1,2190,2190,2190,,2190.0,2190,0.0,1,0,0,0,,0.0,0,657
CAM,SHOPLIFTING-CONCEAL MERCHANDIS,364.0,1,364,364,364,,364.0,364,60.0,1,60,60,60,,60.0,60,658
CAM,SHOPLIFTING-RETAIL VALUE $500-,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,659
CAM,SHOPLIFTING-TAKE MERCH W/O PAY,90.0,8,720,180,0,96.21404708847278,90.0,0,39.0,8,312,60,12,20.028551049510725,36.0,24,660
CAM,SHOPLIFTING-TAKE MERCH W/OUT P,144.0,5,720,540,0,234.69128658729537,0.0,0,40.8,5,204,60,0,27.62607463973121,60.0,60,661
CAM,SIMPLE ASSAULT-NEGLIGENT CAUSE,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,662
CAM,SIMPLE ASSAULT-PURPOSELY/KNOWI,6.666666666666667,27,180,180,0,34.64101615137754,0.0,0,7.555555555555555,27,204,12,0,5.905234531480937,12.0,12,663
CAM,SIMPLE ASSAULT-THREAT OF SBI B,0.0,2,0,0,0,0.0,0.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,664
CAM,SPECIAL SENTENCE PSL/CSL - VIO,342.67857142857144,28,9595,540,0,137.86441368549958,364.0,365,3.0,28,84,48,0,10.0,0.0,0,665
CAM,STALKING-ENGAGE CONDUCT REASON,187.83333333333334,6,1127,540,0,228.9702309617271,111.5,0,11.0,6,66,36,0,14.4083309234623,6.0,0,666
CAM,STALKING-STALKING IN VIOLATION,69.28571428571429,7,485,180,0,88.33782558208816,0.0,0,10.285714285714286,7,72,36,0,14.579829511054943,0.0,0,667
CAM,STRICT LIABILITY VEHICULAR HOM,364.0,1,364,364,364,,364.0,364,60.0,1,60,60,60,,60.0,60,668
CAM,TAMPER W/PUB RECS-USE OR FILE,90.0,2,180,180,0,127.27922061357856,90.0,0,12.0,2,24,24,0,16.97056274847714,12.0,0,669
CAM,TAMPERING WITH RECORDS-DESTROY,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,670
CAM,TERRORISTIC THREATS-THREAT TO,257.6190476190476,21,5410,1095,0,373.09053541874744,118.0,0,24.571428571428573,21,516,60,0,25.87000469379824,24.0,0,671
CAM,TERRORISTIC THREATS-THREATEN I,419.41379310344826,29,12163,1825,0,490.1432383382127,270.0,0,25.655172413793103,29,744,60,0,25.801821450195785,24.0,0,672
CAM,THEFT BY DECEPTION-VALUE $500-,0.0,12,0,0,0,0.0,0.0,0,53.0,12,636,60,0,18.060504372298638,60.0,60,673
CAM,THEFT BY UNLAWFL TAKNG-MOVABLE,428.33898305084745,59,25272,1825,0,578.6099457460003,180.0,0,27.25423728813559,59,1608,60,0,25.58528215146962,24.0,0,674
CAM,THEFT BY UNLAWFL TAKNG-VALUE $,364.0,1,364,364,364,,364.0,364,0.0,1,0,0,0,,0.0,0,675
CAM,THEFT BY UNLAWFUL TAKNG-MOVABL,30.0,6,180,180,0,73.48469228349535,0.0,0,16.0,6,96,60,0,22.342784070030305,12.0,12,676
CAM,THEFT-FROM THE PERSON OF ANOTH,554.8,10,5548,1825,0,746.218734688429,212.0,0,28.8,10,288,60,0,26.653329998332293,36.0,0,677
CAM,THEFT-VALUE LESS THAN $200,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,678
CAM,THREAT TO KILL,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,679
CAM,THROWING BODILY FLUID AT LAW E,238.0,8,1904,540,0,210.54147877725728,317.0,0,15.0,8,120,60,0,21.030589965231936,6.0,0,680
CAM,UNLAW TAKING MEANS CONVEYANCE-,182.0,2,364,364,0,257.3868683519033,182.0,0,30.0,2,60,60,0,42.42640687119285,30.0,0,681
CAM,UNLAW TAKING MEANS OF CONVEYAN,293.5,4,1174,540,0,225.4085180289334,317.0,0,10.5,4,42,24,0,12.36931687685298,9.0,0,682
CAM,UNLAWFUL POSS OF HANDGUN W/OUT,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,683
CAM,UNLAWFUL POSS WEAP - OTHER WEA,180.55555555555554,27,4875,540,0,215.1531356844975,60.0,0,13.11111111111111,27,354,36,0,14.51082708063543,12.0,0,684
CAM,UNLAWFUL POSS WEAP - RIFLE/SHO,1642.5,2,3285,1825,1460,258.0939751330898,1642.5,1460,0.0,2,0,0,0,0.0,0.0,0,685
CAM,UNLAWFUL POSS WEAPON - HANDGUN,212.0,6,1272,364,0,179.01061421044284,272.0,364,30.0,6,180,60,12,18.19890106572372,30.0,12,686
CAM,UNLAWFUL POSS WEAPON-HANDGUNS,1631.09375,64,104390,2920,1095,384.5719830136455,1825.0,1825,0.0,64,0,0,0,0.0,0.0,0,687
CAM,UNLAWFUL POSSESSION OF WEAPONS,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,688
CAM,UNLAWFUL TAKING OF A MEANS OF,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,689
CAM,UNSWORN FALSFICTN AUTH-FALSE I,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,690
CAM,USE/POSS W/INTENT TO USE DRUG,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,691
CAM,USE/POSS W/INTEUSE/POSS W/INT,0.0,3,0,0,0,0.0,0.0,0,0.0,3,0,0,0,0.0,0.0,0,692
CAM,WANDERING/PROWLING TO OBTAIN/S,0.0,27,0,0,0,0.0,0.0,0,6.222222222222222,27,168,24,0,6.755814210073101,6.0,0,693
CAM,WEAP MFG-SAWED-OFF SHOTGUN,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,694
CAM,WEAPONS-MANU/TRANSPO/DISP /DEF,215.71794871794873,39,8413,1080,0,262.99138956466845,9.0,0,20.615384615384617,39,804,60,0,22.015085001228954,12.0,12,695
CPM,ABUSE/ABANDONMENT/CRUELTY & NE,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,696
CPM,AGG ARSON-PURP DESTROY STRUCTU,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,697
CPM,AGG ASSAULT - ON DOMESTIC VIOL,790.5555555555555,9,7115,1825,0,903.5397211953538,180.0,0,15.333333333333334,9,138,60,0,19.697715603592208,12.0,0,698
CPM,AGG ASSAULT - STRANGLE DOMESTI,578.3333333333334,3,1735,1460,0,775.8275151947972,275.0,0,24.0,3,72,36,0,20.784609690826528,36.0,36,699
CPM,AGG ASSAULT W/ FIREARM,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,700
CPM,AGG ASSAULT-ATTEMPT/CAUSE BI W,0.0,2,0,0,0,0.0,0.0,0,24.0,2,48,36,12,16.97056274847714,24.0,12,701
CPM,AGG ASSAULT-ATTEMPT/CAUSE SBI,1095.0,4,4380,1825,0,788.4901183062897,1277.5,0,9.0,4,36,36,0,18.0,0.0,0,702
CPM,AGG ASSAULT-ATTEMPT/CAUSE SIGN,98.07692307692308,13,1275,1095,0,303.64136233898853,0.0,0,31.384615384615383,13,408,60,0,20.516409942362646,24.0,12,703
CPM,AGG ASSAULT-ON LAW ENFORCEMENT,43.888888888888886,9,395,365,0,120.82471233614054,0.0,0,37.0,9,333,60,0,23.526580712037184,48.0,60,704
CPM,"AGG SEX ASSAULT-V HELPLESS, IN",3650.0,2,7300,5110,2190,2064.7518010647186,3650.0,2190,0.0,2,0,0,0,0.0,0.0,0,705
CPM,AGGRAVATED CRIMINAL SEXUAL CON,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,706
CPM,ASSAULT BY AUTO/VESSEL BI VIOL,225.0,2,450,450,0,318.1980515339464,225.0,0,0.0,2,0,0,0,0.0,0.0,0,707
CPM,"BAD CHECKS-VALUE $1,000-<$75,0",0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,708
CPM,"BAD CHECKS-VALUE $200-<$1,000",180.0,1,180,180,180,,180.0,180,60.0,1,60,60,60,,60.0,60,709
CPM,BAIL JUMPING -UNDERLYING OFFEN,1266.6666666666667,3,3800,1460,1095,183.46207600845827,1245.0,1095,0.0,3,0,0,0,0.0,0.0,0,710
CPM,BURGLARY-ENTERING STRUCTURE ET,173.95833333333334,24,4175,1460,0,353.1811309114405,30.0,0,48.25,24,1158,60,0,19.740159904202354,60.0,60,711
CPM,BURGLARY-NO BI AND/OR UNARMED,0.0,2,0,0,0,0.0,0.0,0,36.0,2,72,36,36,0.0,36.0,36,712
CPM,BURGLARY-TRESPASS ON UTILITY C,30.0,1,30,30,30,,30.0,30,60.0,1,60,60,60,,60.0,60,713
CPM,CDS - MANU/DIST/PWID - HEROIN/,1861.0,5,9305,3650,0,1665.286762092343,2555.0,0,15.6,5,78,60,0,26.015380066414558,0.0,0,714
CPM,CDS - MANU/DIST/PWID - LSD - <,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,715
CPM,CDS - MANU/DIST/PWID - METH -,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,716
CPM,CDS - MANU/DIST/PWID - OTHER S,90.0,1,90,90,90,,90.0,90,48.0,1,48,48,48,,48.0,48,717
CPM,CDS/ANALOG - DISTRIBUTE ON/NEA,0.0,2,0,0,0,0.0,0.0,0,60.0,2,120,60,60,0.0,60.0,60,718
CPM,CERTAIN PERSONS NOT TO HAVE WE,85.83333333333333,6,515,365,0,149.34579561094668,0.0,0,14.0,6,84,60,0,23.28948260481542,6.0,0,719
CPM,CONSPIRACY - AGREE/ENGAGE IN C,36.0,5,180,90,0,32.863353450309965,30.0,30,43.2,5,216,60,12,23.392306427541513,60.0,60,720
CPM,CONTEMPT - VIOLATE DOMESTIC VI,0.0,3,0,0,0,0.0,0.0,0,8.0,3,24,12,0,6.928203230275509,12.0,12,721
CPM,CONTEMPT - VIOLATE DV ORDER BY,166.75,4,667,365,0,173.27891774054143,151.0,0,24.0,4,96,36,0,16.97056274847714,30.0,36,722
CPM,CONTEMPT-VIOLATE JUDICIAL/REST,37.05263157894737,19,704,183,0,55.7200080603513,30.0,0,35.68421052631579,19,678,60,0,25.649458802128855,36.0,60,723
CPM,CREDIT CARD THEFT - FRAUDULENT,342.85714285714283,7,2400,1095,0,517.7664945292838,30.0,0,32.57142857142857,7,228,60,0,25.657079223592742,36.0,0,724
CPM,CRIMINAL ATTEMPT,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,725
CPM,CRIMINAL ATTEMPT - PURPOSELY E,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,726
CPM,CRIMINAL MISCHIEF DAMAGE BETWE,300.0,1,300,300,300,,300.0,300,0.0,1,0,0,0,,0.0,0,727
CPM,CRIMINAL MISCHIEF-DAMAGE PROPE,23.333333333333332,9,210,180,0,59.58187643906493,0.0,0,36.0,9,324,60,0,29.393876913398138,60.0,60,728
CPM,CRIMINAL RESTRAINT - RISK OF S,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,729
CPM,CRIMINAL TRESPASS-DEFIANT TRES,0.0,2,0,0,0,0.0,0.0,0,0.0,2,0,0,0,0.0,0.0,0,730
CPM,CRIMINAL TRESPASS-RESEARCH FAC,57.5,10,575,180,0,71.38510582280685,30.0,0,36.6,10,366,60,0,26.60075186907317,48.0,60,731
CPM,CRUELTY & NEGLECT OF CHILDREN,270.0,4,1080,540,0,311.7691453623979,270.0,0,9.0,4,36,24,0,11.489125293076057,6.0,0,732
CPM,CRUELTY TO ANIMALS-TORTURE/ETC,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,733
CPM,DISORDERLY CONDUCT-IMPROP BEHA,0.0,3,0,0,0,0.0,0.0,0,0.0,3,0,0,0,0.0,0.0,0,734
CPM,DISORDERLY CONDUCT-OFFENSIVE L,0.0,5,0,0,0,0.0,0.0,0,2.4,5,12,12,0,5.366563145999495,0.0,0,735
CPM,DRUG-INDUCED DEATH - STRICT LI,2920.0,2,5840,3650,2190,1032.3759005323593,2920.0,2190,0.0,2,0,0,0,0.0,0.0,0,736
CPM,ENDANGERING AN INJURED VICTIM,0.0,1,0,0,0,,0.0,0,16.0,1,16,16,16,,16.0,16,737
CPM,ENDANGERING-ABUSE/NEGLECT OF A,251.5,10,2515,1825,0,586.5911409718584,0.0,0,32.8,10,328,60,0,25.476786819900717,27.0,60,738
CPM,ENDANGERING-PERMIT CHILD TO EN,4380.0,1,4380,4380,4380,,4380.0,4380,0.0,1,0,0,0,,0.0,0,739
CPM,ENDANGERING-SEXUAL CONDUCT WIT,1216.5,6,7299,2555,0,1236.1179150873916,1094.5,0,4.0,6,24,24,0,9.797958971132712,0.0,0,740
CPM,ENDANGERING-STORE/MAINTAIN CHI,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,741
CPM,FAILURE TO MAKE LAWFUL DISPOSI,0.0,2,0,0,0,0.0,0.0,0,18.0,2,36,36,0,25.45584412271571,18.0,0,742
CPM,FORGERY-UTTER FORGED DOCS-GOV,270.0,1,270,270,270,,270.0,270,0.0,1,0,0,0,,0.0,0,743
CPM,FORGERY-UTTER FORGED DOCS-OTHE,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,744
CPM,FORGRY-FALSE AUTH OF WRIT-GOV,30.0,1,30,30,30,,30.0,30,60.0,1,60,60,60,,60.0,60,745
CPM,HARASSMENT WHILE IMPRISONED OR,0.0,2,0,0,0,0.0,0.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,746
CPM,HARASSMENT-COMMUNICATION IN MA,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,747
CPM,HARASSMENT-STRIKING/OFFENSIVE,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,748
CPM,HINDERING-FALSE INFO-UNDERLYIN,80.0,3,240,180,30,86.60254037844386,30.0,30,60.0,3,180,60,60,0.0,60.0,60,749
CPM,HINDERING-HARBOR ANOTHER UNDER,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,750
CPM,HINDERING-HIDE EVID-UNDERLYING,0.0,2,0,0,0,0.0,0.0,0,60.0,2,120,60,60,0.0,60.0,60,751
CPM,HINDERING-HIDE/SUPPRESS INFORM,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,752
CPM,HINDERING-ONESELF-FALS INFO-UN,180.0,1,180,180,180,,180.0,180,60.0,1,60,60,60,,60.0,60,753
CPM,HINDERING-ONESELF-OBSTRUCT OWN,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,754
CPM,IDENTITY CRIME-IMPERSONATN-VAL,364.0,1,364,364,364,,364.0,364,0.0,1,0,0,0,,0.0,0,755
CPM,KNOWING LEAVING SCENE OF MV AC,0.0,1,0,0,0,,0.0,0,18.0,1,18,18,18,,18.0,18,756
CPM,KNOWINGLY EXHIBITING A FALSE G,0.0,3,0,0,0,0.0,0.0,0,32.0,3,96,48,12,18.33030277982336,36.0,12,757
CPM,LEAD NARCOTICS NETWORK 1ST DG,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,758
CPM,MANSLAUGHTER - COMMITTED RECKL,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,759
CPM,MANUF/DISTR CDS OR INTENT TO M,1269.0,15,19035,9125,0,2379.691006352355,30.0,0,27.2,15,408,60,0,28.130309022730014,24.0,0,760
CPM,MFD/D/D HEROIN/COKE >=5OZ 1ST,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,761
CPM,OBSTRUCT ADMIN OF LAW-OBSTRUCT,288.0,8,2304,540,0,190.2044013310793,364.5,365,0.0,8,0,0,0,0.0,0.0,0,762
CPM,OPERATE MV DURING LICENSE SUSP,180.0,4,720,180,180,0.0,180.0,180,3.0,4,12,12,0,6.0,0.0,0,763
CPM,PERJURY,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,764
CPM,POSS CDS-FAILS TO GIVE CDS TO,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,765
CPM,POSS CDS/ANALOG - SCHD I II II,343.84285714285716,140,48138,3650,0,577.5708031769141,30.0,0,34.47857142857143,140,4827,60,0,26.50165404289418,36.0,60,766
CPM,POSS DEVICE TO DEFRAUD ADMINIS,365.0,1,365,365,365,,365.0,365,0.0,1,0,0,0,,0.0,0,767
CPM,POSS OF WEAPON FOR UNLAWFUL PU,304.1666666666667,6,1825,1825,0,745.05313009655,0.0,0,18.0,6,108,36,0,14.696938456699069,24.0,24,768
CPM,POSS SCHD I II III IV,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,769
CPM,POSS/DIST WITHIN 500 FT CERTAI,15.0,2,30,30,0,21.213203435596427,15.0,0,60.0,2,120,60,60,0.0,60.0,60,770
CPM,POSS/OBTAIN SYNTHETIC CANNABIN,730.0,2,1460,1095,365,516.1879502661797,730.0,365,0.0,2,0,0,0,0.0,0.0,0,771
CPM,POSS/SELL HYPODERMIC SYRINGE F,6.0,1,6,6,6,,6.0,6,0.0,1,0,0,0,,0.0,0,772
CPM,POSSESSION OF FIREARM WHILE CO,912.5,2,1825,1825,0,1290.4698756654493,912.5,0,18.0,2,36,36,0,25.45584412271571,18.0,0,773
CPM,PROHIBITED WEAPONS AND DEVICES,122.33333333333333,3,367,365,0,210.15787716222616,2.0,0,12.0,3,36,36,0,20.784609690826528,0.0,0,774
CPM,RECEIVING STOLEN PROPERTY-VALU,20.0,3,60,30,0,17.320508075688775,30.0,30,50.0,3,150,60,30,17.320508075688775,60.0,60,775
CPM,RECEIVNG STOLEN PROP-KNOW PROP,492.0,3,1476,1095,180,522.3188681255924,201.0,180,20.0,3,60,60,0,34.64101615137755,0.0,0,776
CPM,RECKLESS DEATH BY AUTO OR VESS,2190.0,1,2190,2190,2190,,2190.0,2190,0.0,1,0,0,0,,0.0,0,777
CPM,RESIST ARR/ELUD-AFTER INSTRUCT,243.33333333333334,6,1460,1460,0,596.04250407724,0.0,0,32.0,6,192,60,0,28.057084666800293,36.0,0,778
CPM,RESIST ARR/ELUD-FLIGHT PREVENT,70.0,3,210,180,0,96.43650760992955,30.0,0,48.0,3,144,60,24,20.784609690826528,60.0,60,779
CPM,RESIST ARR/ELUD-MV OP- RISK OF,760.0,6,4560,2555,0,1133.618101478624,90.0,0,40.0,6,240,60,0,30.983866769659336,60.0,60,780
CPM,RESIST ARR/ELUD-USE/THREATEN F,50.0,6,300,270,0,108.44353369380767,0.0,0,42.0,6,252,60,12,18.19890106572372,42.0,36,781
CPM,ROBBERY-INFLICTS BI OR USES FO,30.0,1,30,30,30,,30.0,30,60.0,1,60,60,60,,60.0,60,782
CPM,ROBBERY-THREAT OR FEAR OF BI,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,783
CPM,SEX ASSLT-ACT,365.0,1,365,365,365,,365.0,365,0.0,1,0,0,0,,0.0,0,784
CPM,SEXUAL ASSAULT-FORCE/COERCION,2920.0,1,2920,2920,2920,,2920.0,2920,0.0,1,0,0,0,,0.0,0,785
CPM,SEXUAL ASSAULT-VIC < 13 & DEF,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,786
